id,material_id,energy,energy_per_atom,formation_energy_per_atom,elasticity.K_VRH,name
10069,mp-12954,-40.83215377,-5.104019221,-0.67287496,114,10069
10070,mp-13010,-32.63182611,-5.438637685,-0.621749479,58,10070
10071,mp-13119,-15.79763804,-3.94940951,-1.373475386,93,10071
10072,mp-13121,-30.28823746,-6.057647492,-0.632820771,96,10072
10073,mp-13132,-14.72358059,-7.361790295,-0.917550649,118,10073
10074,mp-13277,-23.94318592,-3.990530987,-0.910137805,39,10074
10075,mp-13396,-16.42389665,-4.105974163,-0.418274194,83,10075
10076,mp-1343,-34.51754418,-5.75292403,-0.310328427,108,10076
10077,mp-13545,-41.63923708,-5.204904635,-2.794816878,44,10077
10078,mp-13641,-69.99138015,-6.999138015,-2.69148761,150,10078
10079,mp-14091,-32.09090906,-4.011363633,-0.618881672,52,10079
10080,mp-15252,-54.28905319,-4.524087766,-0.651605337,72,10080
10081,mp-15316,-65.86820952,-5.48901746,-3.994254509,55,10081
10082,mp-1546,-9.70578044,-2.42644511,-0.077076463,33,10082
10083,mp-1549,-26.79824234,-6.699560585,-0.987788278,173,10083
10084,mp-15607,-69.50552474,-6.950552474,-0.188195742,125,10084
10085,mp-15684,-24.74104716,-3.092630895,-0.348002739,21,10085
10086,mp-15845,-58.12471384,-4.151765274,-0.54746284,52,10086
10087,mp-1608,-9.7006534,-2.42516335,-0.060516428,82,10087
10088,mp-1630,-53.33924863,-6.667406079,-0.180723351,104,10088
10089,mp-16343,-9.86822492,-3.289408307,-0.196702236,43,10089
10090,mp-16370,-42.35732855,-7.059554758,-0.577812048,77,10090
10091,mp-1649,-30.43127823,-7.607819558,0.26188015,180,10091
10092,mp-16517,-40.70805293,-5.088506616,-0.651998652,93,10092
10093,mp-16524,-24.23826678,-6.059566695,-0.951811991,131,10093
10094,mp-16565,-30.0530972,-3.75663715,-0.371567524,52,10094
10095,mp-16886,-40.65667804,-2.258704336,-0.168662176,92,10095
10096,mp-1709,-30.7119188,-10.23730627,-0.078015313,130,10096
10097,mp-17481,-234.4169551,-7.813898502,-3.259623339,149,10097
10098,mp-17524,-112.5158112,-4.688158801,-0.043316218,15,10098
10099,mp-1768,-55.01442833,-9.169071388,-0.038846053,183,10099
10100,mp-1778,-14.19292922,-7.09646461,-3.103925443,139,10100
10101,mp-1823,-57.09735874,-7.137169843,-0.279486255,115,10101
10102,mp-18316,-79.60071115,-3.316696298,-0.526603373,69,10102
10103,mp-1860,-47.35244676,-5.919055845,-0.739356965,69,10103
10104,mp-18778,-351.1389019,-7.980429588,-2.550677105,92,10104
10105,mp-1882,-23.23329411,-3.872215685,-0.122966337,91,10105
10106,mp-18850,-69.80339452,-7.755932724,-2.80314545,139,10106
10107,mp-18927,-76.0598197,-7.60598197,-0.905064138,147,10107
10108,mp-19112,-154.1608153,-6.423367305,-2.058042508,73,10108
10109,mp-19163,-87.46148639,-7.288457199,-2.741912266,63,10109
10110,mp-19198,-74.16826932,-6.18068911,-1.899027521,73,10110
10111,mp-19241,-54.08140503,-5.408140503,-1.753782696,83,10111
10112,mp-19311,-129.6964139,-7.205356329,-2.148798224,52,10112
10113,mp-19366,-50.82192658,-7.260275226,-2.549388586,158,10113
10114,mp-19376,-171.0552602,-8.552763009,-2.930181895,145,10114
10115,mp-19378,-51.51569514,-6.439461893,-1.698485026,140,10115
10116,mp-19391,-106.4436993,-6.652731206,-2.351753678,114,10116
10117,mp-1944,-101.3506291,-6.33441432,-0.497370475,149,10117
10118,mp-19974,-16.75321074,-2.79220179,-0.013569618,42,10118
10119,mp-20111,-37.97778994,-6.329631657,-0.401899945,61,10119
10120,mp-20133,-60.38769066,-10.06461511,-0.829006877,280,10120
10121,mp-20265,-15.46117309,-3.865293273,-0.494493767,78,10121
10122,mp-20533,-31.84374294,-3.980467868,-0.664528762,52,10122
10123,mp-20541,-103.7694491,-8.647454091,-0.788121357,207,10123
10124,mp-2059,-32.19304673,-8.048261683,-0.668355133,162,10124
10125,mp-20661,-62.00961095,-7.751201369,-0.568835106,118,10125
10126,mp-2090,-15.71418618,-7.85709309,-0.068285673,189,10126
10127,mp-21005,-17.78208401,-8.891042005,-0.47713902,381,10127
10128,mp-21076,-42.63091923,-8.526183846,-0.215971033,150,10128
10129,mp-21090,-40.5038869,-6.750647817,-0.229184418,131,10129
10130,mp-21143,-13.65832779,-6.829163895,-1.155976387,84,10130
10131,mp-21264,-52.63034535,-8.771724225,0.272368717,359,10131
10132,mp-21271,-38.33678527,-6.389464212,-0.202758463,66,10132
10133,mp-2186,-18.99350198,-9.49675099,-0.693607119,75,10133
10134,mp-2189,-27.5079663,-6.876991575,-0.295638151,58,10134
10135,mp-22323,-56.24905881,-5.624905881,-1.976833108,151,10135
10136,mp-22461,-29.08143815,-7.270359538,0.079686988,119,10136
10137,mp-22556,-16.8331227,-3.36662454,1.636095046,44,10137
10138,mp-22633,-153.2425027,-5.472946524,-1.455742163,40,10138
10139,mp-22722,-91.06857559,-7.589047966,-0.688653754,195,10139
10140,mp-22887,-84.21833924,-7.018194937,-2.751613127,26,10140
10141,mp-22909,-16.79887493,-2.799812488,-1.544091636,7,10141
10142,mp-23164,-80.23723975,-4.011861988,-0.359748549,17,10142
10143,mp-23210,-10.86573704,-3.621912347,-2.253713057,10,10143
10144,mp-23234,-9.91202822,-4.95601411,-0.775276722,55,10144
10145,mp-23425,-28.61438709,-3.179376343,-1.731987437,8,10145
10146,mp-23486,-36.44332504,-3.644332504,-1.539950743,18,10146
10147,mp-23487,-89.08545519,-4.45427276,-1.379991876,21,10147
10148,mp-23505,-24.35201344,-2.705779271,-1.018483931,0,10148
10149,mp-2355,-32.3873437,-8.096835925,1.302217739,195,10149
10150,mp-23709,-36.43491998,-3.312265453,-0.129907192,14,10150
10151,mp-2395,-85.34191756,-5.333869848,-0.402492769,89,10151
10152,mp-24237,-15.1118894,-5.037296467,-0.766648991,97,10152
10153,mp-24286,-16.9843743,-5.6614581,-0.652400116,130,10153
10154,mp-24504,-13.5708634,-3.39271585,4.44E-16,1,10154
10155,mp-2489,-20.7676244,-10.3838122,-0.124722285,188,10155
10156,mp-2516,-8.45794596,-4.22897298,-0.366205349,60,10156
10157,mp-25469,-30.62486611,-3.828108264,-1.951326074,9,10157
10158,mp-2639,-11.35115896,-2.83778974,0.134495561,5,10158
10159,mp-2644,-23.12087868,-5.78021967,-0.16156098,137,10159
10160,mp-27164,-191.8709037,-6.395696788,-0.371208691,138,10160
10161,mp-27315,-50.38520267,-6.298150334,-3.995923287,50,10161
10162,mp-27321,-87.36029248,-3.970922385,-0.859517371,40,10162
10163,mp-27440,-25.92467752,-6.48116938,-1.580393577,19,10163
10164,mp-27719,-94.42365348,-6.744546677,-2.662686648,185,10164
10165,mp-2802,-20.8539019,-10.42695095,-0.81116401,197,10165
10166,mp-286,-9.20705352,-4.60352676,-2.085773385,52,10166
10167,mp-28610,-29.34585809,-2.934585809,-1.436688937,12,10167
10168,mp-28786,-33.87220402,-6.774440804,-0.315420258,222,10168
10169,mp-28797,-17.65941282,-5.88647094,-1.485896675,85,10169
10170,mp-28843,-52.0677988,-3.254237425,-0.200224241,18,10170
10171,mp-28919,-39.14379114,-7.828758228,-0.597126994,27,10171
10172,mp-29111,-116.9440266,-6.496890366,-0.431045321,172,10172
10173,mp-29135,-74.28408707,-8.253787452,-0.730283264,124,10173
10174,mp-29152,-66.70229312,-8.33778664,-0.933535411,154,10174
10175,mp-292,-67.43317546,-8.429146933,-0.45275279,194,10175
10176,mp-2931,-169.5517887,-7.064657864,-2.989675372,110,10176
10177,mp-29400,-40.04097475,-4.004097475,-1.378847007,14,10177
10178,mp-29476,-111.265406,-3.973764499,-0.128856781,51,10178
10179,mp-29529,-23.28687602,-3.881146003,-0.308544721,36,10179
10180,mp-2955,-99.0832986,-4.95416493,-3.520011065,70,10180
10181,mp-29643,-15.85438482,-3.963596205,-0.026211784,38,10181
10182,mp-29652,-99.83499269,-6.239687043,-0.653309115,19,10182
10183,mp-2979,-93.3081596,-5.831759975,-0.386280822,163,10183
10184,mp-30028,-45.53726691,-7.589544485,-1.034813711,174,10184
10185,mp-30043,-48.72212745,-8.120354575,-0.686514943,186,10185
10186,mp-30057,-81.01671194,-6.751392662,-0.388671041,17,10186
10187,mp-30139,-20.28604598,-3.381007663,-1.043252348,1,10187
10188,mp-30177,-77.83329594,-5.987176611,-0.214648059,120,10188
10189,mp-3054,-78.63607259,-6.553006049,-2.256070727,55,10189
10190,mp-30603,-29.74245217,-4.957075362,-0.116453032,137,10190
10191,mp-30611,-49.51198599,-6.188998249,-1.013614449,126,10191
10192,mp-30651,-16.06060204,-2.676767007,-0.125741754,50,10192
10193,mp-30737,-35.32229651,-3.924699612,-0.292866402,58,10193
10194,mp-30750,-59.81941695,-4.984951413,-0.535749033,98,10194
10195,mp-30764,-30.68350844,-5.113918073,-0.430338649,136,10195
10196,mp-30861,-34.7719496,-5.795324933,-0.1997426,44,10196
10197,mp-30872,-34.07615839,-5.679359732,-0.546543662,70,10197
10198,mp-30876,-62.22471359,-7.778089199,-0.369239981,103,10198
10199,mp-31031,-95.07893407,-7.923244506,-3.369896702,114,10199
10200,mp-31120,-174.1559145,-8.707795727,-3.972545256,165,10200
10201,mp-31153,-61.6821987,-5.140183225,-0.9108892,90,10201
10202,mp-31294,-29.75775116,-4.251107309,-0.492388335,57,10202
10203,mp-31339,-22.77633099,-5.694082748,-0.834801069,118,10203
10204,mp-31368,-31.29073406,-3.911341758,-1.197446542,12,10204
10205,mp-31441,-17.44098456,-4.36024614,-0.439154628,81,10205
10206,mp-31624,-322.7707925,-8.069269812,-3.234191805,187,10206
10207,mp-317,-49.19644257,-6.149555321,-0.484153051,139,10207
10208,mp-3348,-75.87241519,-6.322701266,-0.513786627,162,10208
10209,mp-3390,-28.4998108,-5.69996216,-0.597708299,117,10209
10210,mp-34289,-41.28732142,-6.881220237,-1.566500679,19,10210
10211,mp-3432,-18.93987007,-6.313290023,-0.899526527,104,10211
10212,mp-3448,-24.7983103,-4.95966206,-3.565873007,64,10212
10213,mp-34735,-37.39178621,-5.341683744,-1.918400889,65,10213
10214,mp-364,-13.28738865,-6.643694325,-1.10165163,196,10214
10215,mp-368,-133.6479936,-6.682399678,-1.969686052,3,10215
10216,mp-38394,-28.215754,-4.030822,-0.890346827,21,10216
10217,mp-4009,-40.50406741,-5.063008426,-1.55264905,40,10217
10218,mp-40251,-80.2659136,-8.02659136,-3.448226966,142,10218
10219,mp-404,-22.33903886,-5.584759715,0.567743985,46,10219
10220,mp-422,-9.98926115,-4.994630575,-1.388429209,80,10220
10221,mp-4247,-15.24395999,-2.540659998,-0.307098933,30,10221
10222,mp-4323,-30.69409566,-6.138819132,-0.945239452,124,10222
10223,mp-4370,-25.2457712,-5.04915424,-0.777259989,81,10223
10224,mp-45,-1.99848304,-1.99848304,0.000979695,17,10224
10225,mp-4611,-35.55224693,-7.110449386,-1.02995839,158,10225
10226,mp-4720,-56.52106186,-6.280117984,-0.479551012,210,10226
10227,mp-474,-42.668716,-7.111452667,0.057220293,76,10227
10228,mp-4823,-26.11867461,-5.223734922,0.027159596,46,10228
10229,mp-5019,-44.05656814,-7.342761357,-0.484459803,205,10229
10230,mp-505780,-123.1711268,-6.158556338,-0.274769071,143,10230
10231,mp-510086,-35.64525765,-4.455657206,-0.779886859,35,10231
10232,mp-5166,-25.39018387,-5.078036774,-0.744146227,87,10232
10233,mp-5372,-41.41010365,-5.176262956,-1.077310245,17,10233
10234,mp-540791,-194.9910394,-6.963965694,-0.719809794,180,10234
10235,mp-545482,-53.24629246,-5.324629246,-1.042750281,18,10235
10236,mp-546621,-49.88429896,-6.23553737,-2.365556623,67,10236
10237,mp-546633,-26.28674013,-4.381123355,-1.156638055,46,10237
10238,mp-547622,-41.28930098,-8.257860196,-3.810243986,129,10238
10239,mp-549490,-92.98963502,-8.453603184,-2.62046713,139,10239
10240,mp-5505,-49.11648428,-9.823296856,-1.497083791,77,10240
10241,mp-551,-20.01333951,-3.335556585,-0.198849088,42,10241
10242,mp-554352,-47.03069001,-5.225632223,-3.396693431,58,10242
10243,mp-555280,-41.9714015,-3.497616792,-1.131391556,69,10243
10244,mp-558928,-8.16633802,-1.361056337,-0.395118024,42,10244
10245,mp-559976,-45.85371385,-9.17074277,-1.193081947,39,10245
10246,mp-562468,-53.8394902,-6.729936275,-3.690760465,102,10246
10247,mp-567505,-120.4857249,-7.530357809,-0.205277571,214,10247
10248,mp-568002,-36.09465527,-4.511831909,-0.879528918,4,10248
10249,mp-568137,-41.98847725,-3.499039771,-2.277626789,21,10249
10250,mp-568619,-75.29513156,-7.529513156,-0.204432918,213,10250
10251,mp-568630,-97.09311033,-8.091092528,-0.401182948,186,10251
10252,mp-568792,-126.3333181,-7.018517669,-0.743963057,181,10252
10253,mp-568827,-59.17609017,-4.552006936,-0.103462255,144,10253
10254,mp-569007,-65.86856314,-2.994025597,0.034064323,47,10254
10255,mp-569376,-21.98283756,-7.32761252,-0.051586412,260,10255
10256,mp-569683,-26.11682275,-3.264602844,-0.121270756,108,10256
10257,mp-570014,-14.58995949,-4.86331983,-0.950152307,77,10257
10258,mp-570155,-42.52283432,-7.087139053,0.238144975,273,10258
10259,mp-570409,-17.41569636,-4.35392409,-0.349517431,67,10259
10260,mp-571071,-43.62340861,-7.270568102,-1.029781625,185,10260
10261,mp-571133,-78.46856377,-6.539046981,-0.841337649,22,10261
10262,mp-571262,-35.93479448,-5.989132413,-0.430305128,123,10262
10263,mp-571292,-2.89606809,-0.96535603,0.470470215,20,10263
10264,mp-571461,-18.21012566,-2.601446523,-0.456007592,15,10264
10265,mp-571500,-37.10598262,-7.421196524,-0.445239677,100,10265
10266,mp-571599,-46.54234429,-4.654234429,-0.645278935,60,10266
10267,mp-571664,-52.21484877,-8.702474795,-0.557837855,126,10267
10268,mp-581024,-8.75052726,-2.187631815,-0.376331852,12,10268
10269,mp-5928,-31.73291938,-4.533274197,-1.349086496,39,10269
10270,mp-5986,-40.04249803,-8.008499606,-3.498295591,104,10270
10271,mp-604910,-26.30749123,-6.576872808,-0.248063833,24,10271
10272,mp-613523,-133.635322,-8.352207624,0.306457611,180,10272
10273,mp-618991,-50.41601653,-4.201334711,-0.310866975,93,10273
10274,mp-619032,-116.534049,-7.283378061,-0.072302124,26,10274
10275,mp-625487,-23.58534082,-4.717068164,-1.471015191,46,10275
10276,mp-626785,-26.85100599,-4.475167665,-1.609900639,25,10276
10277,mp-631387,-24.45267698,-8.150892327,0.590711193,127,10277
10278,mp-631442,-21.31052765,-5.327631913,0.647579475,118,10278
10279,mp-631452,-29.67320358,-9.89106786,1.0130918,591,10279
10280,mp-631536,-18.68989152,-4.67247288,1.694189727,160,10280
10281,mp-631562,-12.66128952,-4.22042984,0.905124439,138,10281
10282,mp-631563,-16.42480469,-4.106201173,0.590545536,117,10282
10283,mp-631573,-28.08365082,-7.020912705,0.893799142,207,10283
10284,mp-633538,-132.3870735,-6.619353673,0.314774887,195,10284
10285,mp-638,-9.28015981,-1.546693302,-0.215562589,53,10285
10286,mp-640889,-119.4456854,-4.265917336,-0.52269145,54,10286
10287,mp-644278,-31.59384189,-6.318768378,-0.591089887,95,10287
10288,mp-6564,-172.9571937,-7.206549738,-3.411358237,86,10288
10289,mp-657,-10.25902932,-1.70983822,-0.356999392,46,10289
10290,mp-675180,-20.44073446,-5.110183615,-1.195570009,65,10290
10291,mp-680677,-125.8815251,-6.294076257,-0.188943625,127,10291
10292,mp-684663,-1.05505643,-1.05505643,0.468952635,26,10292
10293,mp-685022,-30.20728184,-3.77591023,-0.34796499,37,10293
10294,mp-694,-18.15064572,-6.05021524,-0.692155532,16,10294
10295,mp-696752,-95.68576397,-5.980360248,-2.232132747,27,10295
10296,mp-702,-6.80693978,-3.40346989,-0.285110803,12,10296
10297,mp-703260,-82.5539352,-6.8794946,-1.995764951,67,10297
10298,mp-7132,-21.12225533,-5.280563833,-1.229214674,46,10298
10299,mp-715553,-90.11485808,-7.509571507,-2.212342471,97,10299
10300,mp-72,-23.68515852,-7.89505284,0,113,10300
10301,mp-7302,-65.42777995,-6.542777995,-0.281539812,124,10301
10302,mp-7426,-18.50688412,-3.701376824,-0.648484071,55,10302
10303,mp-7427,-68.57908711,-3.428954356,-0.677972724,51,10303
10304,mp-7443,-48.00341577,-6.857630824,-0.594873187,76,10304
10305,mp-7486,-41.43692398,-5.179615498,-1.518422407,60,10305
10306,mp-752730,-181.8737551,-6.495491254,-2.861474802,64,10306
10307,mp-752947,-22.84683084,-5.71170771,-1.673393815,54,10307
10308,mp-753195,-39.29591607,-5.613702296,-1.232569204,7,10308
10309,mp-753197,-229.0015079,-9.541729494,-3.735912913,181,10309
10310,mp-754218,-76.05239212,-7.605239212,-3.354044289,84,10310
10311,mp-754777,-26.76598673,-6.691496683,-3.006606421,90,10311
10312,mp-754969,-39.85918772,-6.643197953,-3.190647818,19,10312
10313,mp-754976,-23.90807711,-4.781615422,-1.977305713,4,10313
10314,mp-755071,-37.36561045,-6.227601742,-2.066393103,140,10314
10315,mp-755450,-188.801412,-8.581882361,-3.903895925,130,10315
10316,mp-755478,-49.61666912,-4.961666912,-1.455743799,101,10316
10317,mp-755570,-24.68818168,-4.937636336,-0.854727099,69,10317
10318,mp-756094,-21.4900952,-5.3725238,-1.041473893,90,10318
10319,mp-7583,-31.14162541,-5.190270902,-1.067147439,24,10319
10320,mp-758604,-32.45246132,-4.056557665,-2.160919621,49,10320
10321,mp-7596,-113.0697569,-9.422479738,-1.989332173,237,10321
10322,mp-762268,-72.62356563,-6.60214233,-2.420190174,87,10322
10323,mp-763051,-149.8124066,-6.24218361,-2.720503118,95,10323
10324,mp-764648,-60.25235084,-7.531543855,-2.957717197,142,10324
10325,mp-764744,-50.63617044,-6.329521305,-3.060880245,21,10325
10326,mp-770618,-67.47216056,-6.747216056,-2.384266328,156,10326
10327,mp-7754,-21.37390939,-7.124636463,-0.417579657,168,10327
10328,mp-7770,-16.870787,-3.3741574,-0.669073683,54,10328
10329,mp-7812,-77.49760647,-6.458133873,-2.088519683,23,10329
10330,mp-7821,-26.07021029,-6.517552573,0.088125305,102,10330
10331,mp-7879,-18.30510377,-3.661020754,-0.343108229,47,10331
10332,mp-7915,-48.42794229,-8.071323715,-1.999071464,182,10332
10333,mp-7928,-21.22494187,-4.244988374,-1.197451306,36,10333
10334,mp-7948,-73.87598332,-9.234497915,-0.300538995,246,10334
10335,mp-7956,-19.61908174,-2.452385218,-0.435968068,14,10335
10336,mp-8017,-30.97205814,-3.871507268,-0.338661178,52,10336
10337,mp-8048,-74.19414478,-6.182845398,-0.421708556,148,10337
10338,mp-8159,-32.84615441,-4.105769301,-0.458588151,46,10338
10339,mp-8370,-30.64660766,-6.129321532,0.107427838,141,10339
10340,mp-8399,-19.711906,-3.9423812,-2.729730089,30,10340
10341,mp-8432,-28.19655048,-4.69942508,-0.862106658,74,10341
10342,mp-8459,-66.17547316,-5.514622763,-1.954313676,58,10342
10343,mp-8462,-156.0621355,-7.803106777,-0.330565583,115,10343
10344,mp-8470,-52.9193461,-6.614918263,-2.968804991,89,10344
10345,mp-850275,-32.62024466,-4.077530583,-1.109064631,11,10345
10346,mp-8537,-101.8238645,-5.091193227,-2.130109012,2,10346
10347,mp-861625,-9.6088276,-2.4022069,-0.193846507,63,10347
10348,mp-861738,-34.4776414,-2.873136783,-0.436820716,36,10348
10349,mp-861867,-29.52045133,-3.690056416,-1.516755866,2,10349
10350,mp-861873,-39.90489657,-7.980979314,-2.589693993,221,10350
10351,mp-862,-27.92459159,-4.654098598,-0.37201725,60,10351
10352,mp-862445,-40.26443746,-10.06610937,-0.551603863,272,10352
10353,mp-862586,-85.47740897,-10.68467612,-0.057158998,297,10353
10354,mp-862609,-40.31055099,-10.07763775,-0.20307872,233,10354
10355,mp-862664,-67.48514157,-7.498349063,-3.022260536,82,10355
10356,mp-862697,-47.55642366,-4.755642366,-0.762288611,80,10356
10357,mp-862732,-19.62895565,-2.453619456,-0.321388422,64,10357
10358,mp-862747,-15.70571044,-3.92642761,-0.745489671,47,10358
10359,mp-862814,-36.94437673,-9.236094183,-0.321270399,206,10359
10360,mp-862867,-46.8299784,-5.8537473,-0.853147527,85,10360
10361,mp-862873,-8.84333718,-2.210834295,-0.320593769,52,10361
10362,mp-862912,-13.95881995,-3.489704988,-0.589221382,82,10362
10363,mp-862928,-12.72512724,-3.18128181,-0.335589056,41,10363
10364,mp-862983,-24.44319698,-3.055399623,-1.427090457,6,10364
10365,mp-862990,-18.46413424,-4.61603356,-0.53455639,62,10365
10366,mp-864601,-13.9921355,-3.498033875,-0.387727813,67,10366
10367,mp-864745,-62.57251437,-5.214376198,-3.226978638,41,10367
10368,mp-864806,-7.49123463,-1.872808658,-0.362644644,38,10368
10369,mp-864924,-8.85908262,-2.214770655,-0.471696363,55,10369
10370,mp-864926,-41.64877913,-10.41219478,-0.36392247,168,10370
10371,mp-864957,-32.35687997,-8.089219993,-0.129348924,205,10371
10372,mp-864975,-17.68644563,-4.421611408,-0.811314787,110,10372
10373,mp-864980,-33.11309587,-8.278273968,-0.414258837,218,10373
10374,mp-864988,-32.36688943,-8.091722358,-0.161213297,194,10374
10375,mp-865014,-15.20747256,-2.53457876,-0.103579259,56,10375
10376,mp-865019,-31.29056715,-7.822641788,-0.907068335,189,10376
10377,mp-865020,-32.61802461,-8.154506153,-0.846770771,185,10377
10378,mp-865115,-8.19414687,-2.048536718,-0.376630654,41,10378
10379,mp-865125,-22.11972759,-5.529931898,-0.704430658,154,10379
10380,mp-865127,-7.29885337,-1.824713343,-0.089280436,51,10380
10381,mp-865158,-9.21774016,-2.30443504,-0.575685909,47,10381
10382,mp-865184,-21.5313778,-5.38284445,-0.73425299,90,10382
10383,mp-865299,-23.33779117,-5.834447793,-0.731563262,134,10383
10384,mp-865425,-18.14117498,-4.535293745,-0.338063389,152,10384
10385,mp-865560,-19.55569645,-4.888924113,-0.404627675,63,10385
10386,mp-865609,-25.9327174,-6.48317935,-0.92666446,165,10386
10387,mp-865813,-9.16752061,-2.291880153,-0.326930895,38,10387
10388,mp-865877,-36.96020689,-9.240051723,-0.663666579,209,10388
10389,mp-865909,-10.75872806,-2.689682015,-0.689599216,33,10389
10390,mp-865916,-43.46311082,-10.86577771,-0.39916186,255,10390
10391,mp-866031,-27.52251876,-6.88062969,-0.68090991,182,10391
10392,mp-866046,-53.89181634,-6.736477043,-0.12726648,108,10392
10393,mp-866214,-33.3769717,-4.172121463,-1.814188928,4,10393
10394,mp-866522,-33.27397158,-4.753424511,-1.627255952,48,10394
10395,mp-867109,-12.82236108,-3.20559027,-0.284610427,81,10395
